,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
492596,C578136,71477,COLOURED GLASS STAR T-LIGHT HOLDER,-2,11/23/2011 10:57,3.95,14156.0,EIRE
492597,C578136,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1,11/23/2011 10:57,3.75,14156.0,EIRE
492598,C578136,23325,RUSTIC STRAWBERRY JAM POT SMALL,-5,11/23/2011 10:57,1.65,14156.0,EIRE
492599,C578136,23173,REGENCY TEAPOT ROSES ,-1,11/23/2011 10:57,9.95,14156.0,EIRE
495855,578331,22423,REGENCY CAKESTAND 3 TIER,2,11/24/2011 8:44,12.75,14911.0,EIRE
495856,578331,22698,PINK REGENCY TEACUP AND SAUCER,6,11/24/2011 8:44,2.95,14911.0,EIRE
495857,578331,22699,ROSES REGENCY TEACUP AND SAUCER ,6,11/24/2011 8:44,2.95,14911.0,EIRE
495858,578331,22697,GREEN REGENCY TEACUP AND SAUCER,6,11/24/2011 8:44,2.95,14911.0,EIRE
495859,578331,22065,CHRISTMAS PUDDING TRINKET POT ,48,11/24/2011 8:44,0.39,14911.0,EIRE
495860,578331,21993,FLORAL FOLK STATIONERY SET,12,11/24/2011 8:44,1.25,14911.0,EIRE
495861,578331,22066,LOVE HEART TRINKET POT,48,11/24/2011 8:44,0.39,14911.0,EIRE
495862,578331,21790,VINTAGE SNAP CARDS,12,11/24/2011 8:44,0.85,14911.0,EIRE
495863,578331,85136C,RED SHARK HELICOPTER,2,11/24/2011 8:44,7.95,14911.0,EIRE
495864,578331,C2,CARRIAGE,1,11/24/2011 8:44,50.0,14911.0,EIRE
500640,578792,23490,T-LIGHT HOLDER HANGING LOVE BIRD,36,11/25/2011 12:20,3.29,14911.0,EIRE
500641,578792,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,11/25/2011 12:20,0.85,14911.0,EIRE
500642,578792,21733,RED HANGING HEART T-LIGHT HOLDER,32,11/25/2011 12:20,2.55,14911.0,EIRE
500643,578792,21258,VICTORIAN SEWING BOX LARGE,1,11/25/2011 12:20,12.75,14911.0,EIRE
500644,578792,23201,JUMBO BAG ALPHABET,10,11/25/2011 12:20,2.08,14911.0,EIRE
500645,578792,C2,CARRIAGE,1,11/25/2011 12:20,50.0,14911.0,EIRE
504775,578994,37500,TEA TIME TEAPOT IN GIFT BOX,24,11/27/2011 15:44,4.95,14911.0,EIRE
504776,578994,84509B,SET OF 4 FAIRY CAKE PLACEMATS,12,11/27/2011 15:44,3.75,14911.0,EIRE
504777,578994,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,11/27/2011 15:44,1.95,14911.0,EIRE
504778,578994,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,8,11/27/2011 15:44,3.75,14911.0,EIRE
504779,578994,23287,RED VINTAGE SPOT BEAKER,16,11/27/2011 15:44,0.85,14911.0,EIRE
504780,578994,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,11/27/2011 15:44,2.95,14911.0,EIRE
504781,578994,22993,SET OF 4 PANTRY JELLY MOULDS,12,11/27/2011 15:44,1.25,14911.0,EIRE
504782,578994,22423,REGENCY CAKESTAND 3 TIER,16,11/27/2011 15:44,10.95,14911.0,EIRE
504783,578994,22699,ROSES REGENCY TEACUP AND SAUCER ,12,11/27/2011 15:44,2.95,14911.0,EIRE
504784,578994,37475,SET/4 COLOURFUL MIXING BOWLS,6,11/27/2011 15:44,8.49,14911.0,EIRE
504785,578994,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,11/27/2011 15:44,2.95,14911.0,EIRE
504786,578994,21154,RED RETROSPOT OVEN GLOVE ,10,11/27/2011 15:44,1.25,14911.0,EIRE
504787,578994,21156,RETROSPOT CHILDRENS APRON,8,11/27/2011 15:44,1.95,14911.0,EIRE
504788,578994,21238,RED RETROSPOT CUP,8,11/27/2011 15:44,0.85,14911.0,EIRE
504789,578994,21242,RED RETROSPOT PLATE ,8,11/27/2011 15:44,1.69,14911.0,EIRE
504790,578994,21537,RED RETROSPOT PUDDING BOWL,12,11/27/2011 15:44,4.25,14911.0,EIRE
504791,578994,21843,RED RETROSPOT CAKE STAND,5,11/27/2011 15:44,10.95,14911.0,EIRE
504792,578994,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,11/27/2011 15:44,4.95,14911.0,EIRE
504793,578994,22348,TEA BAG PLATE RED RETROSPOT,24,11/27/2011 15:44,0.85,14911.0,EIRE
504794,578994,22667,RECIPE BOX RETROSPOT ,6,11/27/2011 15:44,2.95,14911.0,EIRE
504795,578994,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,11/27/2011 15:44,9.95,14911.0,EIRE
504796,578994,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,11/27/2011 15:44,4.15,14911.0,EIRE
505433,579069,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,11/28/2011 10:31,1.65,14911.0,EIRE
505434,579069,22736,RIBBON REEL MAKING SNOWMEN ,10,11/28/2011 10:31,1.65,14911.0,EIRE
505435,579069,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,11/28/2011 10:31,1.25,14911.0,EIRE
505436,579069,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,11/28/2011 10:31,1.25,14911.0,EIRE
505437,579069,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,11/28/2011 10:31,1.25,14911.0,EIRE
505438,579069,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,11/28/2011 10:31,1.25,14911.0,EIRE
505439,579069,23025,DRAWER KNOB VINTAGE GLASS BALL,6,11/28/2011 10:31,2.08,14911.0,EIRE
505440,579069,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,11/28/2011 10:31,1.65,14911.0,EIRE
505441,579069,22467,GUMBALL COAT RACK,6,11/28/2011 10:31,2.55,14911.0,EIRE
505442,579069,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,11/28/2011 10:31,3.29,14911.0,EIRE
505443,579069,22185,SLATE TILE NATURAL HANGING,24,11/28/2011 10:31,1.65,14911.0,EIRE
505444,579069,21172,PARTY METAL SIGN ,12,11/28/2011 10:31,1.45,14911.0,EIRE
505445,579069,85150,LADIES & GENTLEMEN METAL SIGN,6,11/28/2011 10:31,2.55,14911.0,EIRE
505446,579069,23542,WALL ART 70'S ALPHABET ,2,11/28/2011 10:31,8.25,14911.0,EIRE
505447,579069,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,11/28/2011 10:31,0.42,14911.0,EIRE
505448,579069,23472, NINE DRAWER OFFICE TIDY,2,11/28/2011 10:31,14.95,14911.0,EIRE
505449,579069,23458,DOLLY CABINET 3 DRAWERS ,2,11/28/2011 10:31,14.95,14911.0,EIRE
505450,579069,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,11/28/2011 10:31,4.95,14911.0,EIRE
505451,579069,21912,VINTAGE SNAKES & LADDERS,8,11/28/2011 10:31,3.75,14911.0,EIRE
505452,579069,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,11/28/2011 10:31,11.95,14911.0,EIRE
505453,579069,21790,VINTAGE SNAP CARDS,12,11/28/2011 10:31,0.85,14911.0,EIRE
505454,579069,21888,BINGO SET,8,11/28/2011 10:31,3.75,14911.0,EIRE
505455,579069,22623,BOX OF VINTAGE JIGSAW BLOCKS ,6,11/28/2011 10:31,5.95,14911.0,EIRE
505456,579069,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,24,11/28/2011 10:31,0.42,14911.0,EIRE
505457,579069,23122,PARTY CHARMS 50 PIECES,12,11/28/2011 10:31,0.83,14911.0,EIRE
505458,579069,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,11/28/2011 10:31,0.62,14911.0,EIRE
505459,579069,23123,COCKTAIL SWORDS 50 PIECES,12,11/28/2011 10:31,0.83,14911.0,EIRE
505460,579069,21531,RED RETROSPOT SUGAR JAM BOWL,6,11/28/2011 10:31,2.55,14911.0,EIRE
505461,579069,21535,RED RETROSPOT SMALL MILK JUG,6,11/28/2011 10:31,2.55,14911.0,EIRE
505462,579069,20802,SMALL GLASS SUNDAE DISH CLEAR,12,11/28/2011 10:31,1.65,14911.0,EIRE
505463,579069,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,11/28/2011 10:31,4.25,14911.0,EIRE
505464,579069,21537,RED RETROSPOT PUDDING BOWL,8,11/28/2011 10:31,4.25,14911.0,EIRE
505465,579069,22109,FULL ENGLISH BREAKFAST PLATE,8,11/28/2011 10:31,3.75,14911.0,EIRE
505466,579069,23291,DOLLY GIRL CHILDRENS CUP,8,11/28/2011 10:31,1.25,14911.0,EIRE
505467,579069,21871,SAVE THE PLANET MUG,12,11/28/2011 10:31,1.65,14911.0,EIRE
505468,579069,21876,POTTERING MUG,12,11/28/2011 10:31,1.65,14911.0,EIRE
505469,579069,22966,GINGERBREAD MAN COOKIE CUTTER,12,11/28/2011 10:31,1.25,14911.0,EIRE
505470,579069,22567,20 DOLLY PEGS RETROSPOT,12,11/28/2011 10:31,1.45,14911.0,EIRE
505471,579069,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,11/28/2011 10:31,1.65,14911.0,EIRE
505472,579069,22980,PANTRY SCRUBBING BRUSH,12,11/28/2011 10:31,1.65,14911.0,EIRE
505473,579069,22981,PANTRY APPLE CORER,12,11/28/2011 10:31,1.45,14911.0,EIRE
505474,579069,23496,PANTRY KITCHEN THERMOMETER ,12,11/28/2011 10:31,1.25,14911.0,EIRE
505475,579069,23497,CLASSIC CHROME BICYCLE BELL ,12,11/28/2011 10:31,1.45,14911.0,EIRE
505476,579069,21588,RETROSPOT GIANT TUBE MATCHES,12,11/28/2011 10:31,2.55,14911.0,EIRE
505477,579069,23514,EMBROIDERED RIBBON REEL SALLY ,6,11/28/2011 10:31,2.08,14911.0,EIRE
505478,579069,23494,VINTAGE DOILY DELUXE SEWING KIT ,6,11/28/2011 10:31,5.95,14911.0,EIRE
505479,579069,22478,BIRDHOUSE GARDEN MARKER ,10,11/28/2011 10:31,1.25,14911.0,EIRE
505480,579069,22917,HERB MARKER ROSEMARY,12,11/28/2011 10:31,0.65,14911.0,EIRE
505481,579069,22919,HERB MARKER MINT,12,11/28/2011 10:31,0.65,14911.0,EIRE
505482,579069,22918,HERB MARKER PARSLEY,12,11/28/2011 10:31,0.65,14911.0,EIRE
505483,579069,22921,HERB MARKER CHIVES ,12,11/28/2011 10:31,0.65,14911.0,EIRE
505484,579069,22477,WATERING CAN GARDEN MARKER,10,11/28/2011 10:31,1.25,14911.0,EIRE
505485,579069,22371,AIRLINE BAG VINTAGE TOKYO 78,4,11/28/2011 10:31,4.25,14911.0,EIRE
505486,579069,22376,AIRLINE BAG VINTAGE JET SET WHITE,4,11/28/2011 10:31,4.25,14911.0,EIRE
505487,579069,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,11/28/2011 10:31,1.25,14911.0,EIRE
505488,579069,21619,4 VANILLA BOTANICAL CANDLES,12,11/28/2011 10:31,1.25,14911.0,EIRE
505489,579069,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,11/28/2011 10:31,1.25,14911.0,EIRE
505490,579069,22094,RED RETROSPOT TISSUE BOX,36,11/28/2011 10:31,0.39,14911.0,EIRE
505491,579069,23536,WALL ART VILLAGE SHOW ,4,11/28/2011 10:31,5.95,14911.0,EIRE
505862,579102,22754,SMALL RED BABUSHKA NOTEBOOK ,12,11/28/2011 11:33,0.85,14911.0,EIRE
505863,579102,22505,MEMO BOARD COTTAGE DESIGN,4,11/28/2011 11:33,4.95,14911.0,EIRE
505864,579102,22560,TRADITIONAL MODELLING CLAY,24,11/28/2011 11:33,1.25,14911.0,EIRE
505865,579102,85053,FRENCH ENAMEL CANDLEHOLDER,6,11/28/2011 11:33,2.1,14911.0,EIRE
505866,579102,84926A,WAKE UP COCKEREL TILE COASTER,24,11/28/2011 11:33,0.29,14911.0,EIRE
505867,579102,22550,HOLIDAY FUN LUDO,4,11/28/2011 11:33,3.75,14911.0,EIRE
505868,579102,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,11/28/2011 11:33,0.79,14911.0,EIRE
505869,579102,23198,PANTRY MAGNETIC  SHOPPING LIST,12,11/28/2011 11:33,1.45,14911.0,EIRE
505870,579102,23174,REGENCY SUGAR BOWL GREEN,4,11/28/2011 11:33,4.15,14911.0,EIRE
505871,579102,23173,REGENCY TEAPOT ROSES ,2,11/28/2011 11:33,9.95,14911.0,EIRE
505872,579102,22197,POPCORN HOLDER,12,11/28/2011 11:33,0.85,14911.0,EIRE
505873,579102,21903,MAN FLU METAL SIGN,12,11/28/2011 11:33,2.1,14911.0,EIRE
505874,579102,22580,ADVENT CALENDAR GINGHAM SACK,3,11/28/2011 11:33,5.95,14911.0,EIRE
505875,579102,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,11/28/2011 11:33,2.55,14911.0,EIRE
505876,579102,85066,CREAM SWEETHEART MINI CHEST,2,11/28/2011 11:33,12.75,14911.0,EIRE
505877,579102,22797,CHEST OF DRAWERS GINGHAM HEART ,1,11/28/2011 11:33,16.95,14911.0,EIRE
505878,579102,23209,LUNCH BAG VINTAGE DOILY ,10,11/28/2011 11:33,1.65,14911.0,EIRE
505879,579102,23583,LUNCH BAG PAISLEY PARK  ,10,11/28/2011 11:33,1.65,14911.0,EIRE
505880,579102,21790,VINTAGE SNAP CARDS,12,11/28/2011 11:33,0.85,14911.0,EIRE
505881,579102,21889,WOODEN BOX OF DOMINOES,12,11/28/2011 11:33,1.25,14911.0,EIRE
505882,579102,22620,4 TRADITIONAL SPINNING TOPS,12,11/28/2011 11:33,1.45,14911.0,EIRE
505883,579102,23571,TRADITIONAL NAUGHTS & CROSSES,12,11/28/2011 11:33,1.65,14911.0,EIRE
505884,579102,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,11/28/2011 11:33,5.95,14911.0,EIRE
505885,579102,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,11/28/2011 11:33,4.25,14911.0,EIRE
505886,579102,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,11/28/2011 11:33,3.75,14911.0,EIRE
505887,579102,21524,DOORMAT SPOTTY HOME SWEET HOME,2,11/28/2011 11:33,8.25,14911.0,EIRE
505888,579102,22423,REGENCY CAKESTAND 3 TIER,6,11/28/2011 11:33,12.75,14911.0,EIRE
505889,579102,22697,GREEN REGENCY TEACUP AND SAUCER,12,11/28/2011 11:33,2.95,14911.0,EIRE
505890,579102,22699,ROSES REGENCY TEACUP AND SAUCER ,12,11/28/2011 11:33,2.95,14911.0,EIRE
505891,579102,23424,GINGHAM RECIPE BOOK BOX,4,11/28/2011 11:33,4.95,14911.0,EIRE
505892,579102,22795,SWEETHEART RECIPE BOOK STAND,2,11/28/2011 11:33,6.75,14911.0,EIRE
505893,579102,22667,RECIPE BOX RETROSPOT ,6,11/28/2011 11:33,2.95,14911.0,EIRE
505894,579102,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,11/28/2011 11:33,8.95,14911.0,EIRE
505895,579102,23406,HOME SWEET HOME KEY HOLDER,2,11/28/2011 11:33,6.25,14911.0,EIRE
505896,579102,22174,PHOTO CUBE,12,11/28/2011 11:33,1.65,14911.0,EIRE
505897,579102,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,11/28/2011 11:33,7.9,14911.0,EIRE
505898,579102,85232D,SET/3 DECOUPAGE STACKING TINS,3,11/28/2011 11:33,4.95,14911.0,EIRE
505899,579102,23245,SET OF 3 REGENCY CAKE TINS,4,11/28/2011 11:33,4.95,14911.0,EIRE
505900,579102,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,11/28/2011 11:33,1.45,14911.0,EIRE
505901,579102,22567,20 DOLLY PEGS RETROSPOT,12,11/28/2011 11:33,1.45,14911.0,EIRE
505902,579102,22472,TV DINNER TRAY DOLLY GIRL,3,11/28/2011 11:33,4.95,14911.0,EIRE
505903,579102,22474,SPACEBOY TV DINNER TRAY,3,11/28/2011 11:33,4.95,14911.0,EIRE
505904,579102,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,11/28/2011 11:33,0.42,14911.0,EIRE
513193,579539,23175,REGENCY MILK JUG PINK ,4,11/30/2011 10:06,3.25,14911.0,EIRE
513194,579539,23173,REGENCY TEAPOT ROSES ,2,11/30/2011 10:06,9.95,14911.0,EIRE
513195,579539,22698,PINK REGENCY TEACUP AND SAUCER,6,11/30/2011 10:06,2.95,14911.0,EIRE
513196,579539,22699,ROSES REGENCY TEACUP AND SAUCER ,6,11/30/2011 10:06,2.95,14911.0,EIRE
513197,579539,22697,GREEN REGENCY TEACUP AND SAUCER,6,11/30/2011 10:06,2.95,14911.0,EIRE
513198,579539,21470,FLOWER VINE RAFFIA FOOD COVER,6,11/30/2011 10:06,3.75,14911.0,EIRE
513199,579539,23174,REGENCY SUGAR BOWL GREEN,4,11/30/2011 10:06,4.15,14911.0,EIRE
513200,579539,23172,REGENCY TEA PLATE PINK,12,11/30/2011 10:06,1.65,14911.0,EIRE
513201,579539,22283,6 EGG HOUSE PAINTED WOOD,2,11/30/2011 10:06,7.95,14911.0,EIRE
513202,579539,C2,CARRIAGE,1,11/30/2011 10:06,50.0,14911.0,EIRE
513203,579539,23486,ANTIQUE HEART SHELF UNIT,1,11/30/2011 10:06,16.65,14911.0,EIRE
513204,579539,23320,GIANT 50'S CHRISTMAS CRACKER,12,11/30/2011 10:06,2.89,14911.0,EIRE
513205,579539,22809,SET OF 6 T-LIGHTS SANTA,6,11/30/2011 10:06,2.95,14911.0,EIRE
513206,579539,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,11/30/2011 10:06,0.85,14911.0,EIRE
513207,579539,84600,NEW BAROQUE JEWELLERY BOX ,2,11/30/2011 10:06,7.95,14911.0,EIRE
513208,579539,23073,GEORGIAN TRINKET BOX,2,11/30/2011 10:06,12.5,14911.0,EIRE
513209,579539,23697,A PRETTY THANK YOU CARD,12,11/30/2011 10:06,0.42,14911.0,EIRE
513210,579539,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,11/30/2011 10:06,3.75,14911.0,EIRE
513417,579553,22457,NATURAL SLATE HEART CHALKBOARD ,6,11/30/2011 10:54,2.95,14156.0,EIRE
513418,579553,23330,DECORATIVE WICKER HEART MEDIUM,12,11/30/2011 10:54,1.25,14156.0,EIRE
513419,579553,23491,VINTAGE JINGLE BELLS HEART,2,11/30/2011 10:54,8.25,14156.0,EIRE
513420,579553,23329,DECORATIVE WICKER HEART LARGE,12,11/30/2011 10:54,1.65,14156.0,EIRE
513421,579553,23360,SET 8 CANDLES VINTAGE DOILY,12,11/30/2011 10:54,1.95,14156.0,EIRE
513422,579553,23321,SMALL WHITE HEART OF WICKER,12,11/30/2011 10:54,1.65,14156.0,EIRE
513423,579553,72800C,4 PINK DINNER CANDLE SILVER FLOCK,6,11/30/2011 10:54,2.55,14156.0,EIRE
513424,579553,72800B, 4 PURPLE FLOCK DINNER CANDLES,6,11/30/2011 10:54,2.55,14156.0,EIRE
513425,579553,23512,EMBROIDERED RIBBON REEL ROSIE,6,11/30/2011 10:54,2.08,14156.0,EIRE
513426,579553,23692,WRAP A PRETTY THANK YOU,25,11/30/2011 10:54,0.42,14156.0,EIRE
513427,579553,23697,A PRETTY THANK YOU CARD,12,11/30/2011 10:54,0.42,14156.0,EIRE
513428,579553,23695,DOILY THANK YOU CARD,12,11/30/2011 10:54,0.42,14156.0,EIRE
513429,579553,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,11/30/2011 10:54,3.75,14156.0,EIRE
513430,579553,23691,WRAP KEEP CALM BIRTHDAY,25,11/30/2011 10:54,0.42,14156.0,EIRE
513431,579553,23485,BOTANICAL GARDENS WALL CLOCK ,1,11/30/2011 10:54,25.0,14156.0,EIRE
513432,579553,23458,DOLLY CABINET 3 DRAWERS ,2,11/30/2011 10:54,14.95,14156.0,EIRE
513433,579553,23355,HOT WATER BOTTLE KEEP CALM,4,11/30/2011 10:54,4.95,14156.0,EIRE
513434,579553,23356,LOVE HOT WATER BOTTLE,6,11/30/2011 10:54,5.95,14156.0,EIRE
513435,579553,48194,DOORMAT HEARTS,2,11/30/2011 10:54,8.25,14156.0,EIRE
513436,579553,23283,DOORMAT VINTAGE LEAF,2,11/30/2011 10:54,8.25,14156.0,EIRE
513437,579553,23284,DOORMAT KEEP CALM AND COME IN,2,11/30/2011 10:54,8.25,14156.0,EIRE
513438,579553,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,11/30/2011 10:54,1.25,14156.0,EIRE
513439,579553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/30/2011 10:54,2.55,14156.0,EIRE
513440,579553,21733,RED HANGING HEART T-LIGHT HOLDER,12,11/30/2011 10:54,2.95,14156.0,EIRE
513441,579553,22840,ROUND CAKE TIN VINTAGE RED,2,11/30/2011 10:54,7.95,14156.0,EIRE
513442,579553,21914,BLUE HARMONICA IN BOX ,12,11/30/2011 10:54,1.25,14156.0,EIRE
513443,579553,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,11/30/2011 10:54,4.95,14156.0,EIRE
513444,579553,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,11/30/2011 10:54,0.85,14156.0,EIRE
513445,579553,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,36,11/30/2011 10:54,2.55,14156.0,EIRE
513446,579553,84429A,MEDIUM PINK BUDDHA HEAD ,6,11/30/2011 10:54,2.95,14156.0,EIRE
513447,579553,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,24,11/30/2011 10:54,0.85,14156.0,EIRE
514992,579768,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,11/30/2011 15:08,2.55,14911.0,EIRE
514993,579768,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,24,11/30/2011 15:08,6.95,14911.0,EIRE
514994,579768,23251,VINTAGE RED ENAMEL TRIM MUG ,12,11/30/2011 15:08,1.25,14911.0,EIRE
514995,579768,23168,CLASSIC CAFE SUGAR DISPENSER,12,11/30/2011 15:08,1.25,14911.0,EIRE
514996,579768,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,11/30/2011 15:08,3.75,14911.0,EIRE
514997,579768,23552,BICYCLE PUNCTURE REPAIR KIT ,12,11/30/2011 15:08,2.08,14911.0,EIRE
514998,579768,23569,TRADTIONAL ALPHABET STAMP SET,12,11/30/2011 15:08,4.95,14911.0,EIRE
514999,579768,22561,WOODEN SCHOOL COLOURING SET,12,11/30/2011 15:08,1.65,14911.0,EIRE
515000,579768,C2,CARRIAGE,1,11/30/2011 15:08,50.0,14911.0,EIRE
516454,C579907,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,12/1/2011 8:48,7.65,,EIRE
516470,579910,85034C,3 ROSE MORRIS BOXED CANDLES,24,12/1/2011 8:52,1.25,14911.0,EIRE
516471,579910,23111,PARISIENNE SEWING BOX,2,12/1/2011 8:52,12.5,14911.0,EIRE
516472,579910,21212,PACK OF 72 RETROSPOT CAKE CASES,24,12/1/2011 8:52,0.55,14911.0,EIRE
516473,579910,84378,SET OF 3 HEART COOKIE CUTTERS,12,12/1/2011 8:52,1.45,14911.0,EIRE
516474,579910,20749,ASSORTED COLOUR MINI CASES,4,12/1/2011 8:52,7.95,14911.0,EIRE
516475,579910,20750,RED RETROSPOT MINI CASES,4,12/1/2011 8:52,7.95,14911.0,EIRE
516476,579910,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,12/1/2011 8:52,3.75,14911.0,EIRE
516477,579910,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,12/1/2011 8:52,3.75,14911.0,EIRE
516478,579910,22766,PHOTO FRAME CORNICE,8,12/1/2011 8:52,2.95,14911.0,EIRE
516479,579910,20973,12 PENCIL SMALL TUBE WOODLAND,24,12/1/2011 8:52,0.65,14911.0,EIRE
516480,579910,21259,VICTORIAN SEWING BOX SMALL ,2,12/1/2011 8:52,5.95,14911.0,EIRE
516481,579910,21257,VICTORIAN SEWING BOX MEDIUM,4,12/1/2011 8:52,7.95,14911.0,EIRE
516482,579910,22423,REGENCY CAKESTAND 3 TIER,3,12/1/2011 8:52,12.75,14911.0,EIRE
516483,579910,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,12/1/2011 8:52,1.45,14911.0,EIRE
516484,579910,C2,CARRIAGE,1,12/1/2011 8:52,50.0,14911.0,EIRE
517446,C580056,22467,GUMBALL COAT RACK,-1,12/1/2011 13:12,2.55,14911.0,EIRE
518841,580124,23176,ABC TREASURE BOOK BOX ,16,12/1/2011 17:12,2.25,,EIRE
518842,580124,22138,BAKING SET 9 PIECE RETROSPOT ,3,12/1/2011 17:12,4.95,,EIRE
518843,580124,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,12/1/2011 17:12,4.95,,EIRE
518844,580124,22617,BAKING SET SPACEBOY DESIGN,3,12/1/2011 17:12,4.95,,EIRE
518845,580124,23080,RED METAL BOX TOP SECRET,2,12/1/2011 17:12,8.25,,EIRE
518846,580124,22379,RECYCLING BAG RETROSPOT ,10,12/1/2011 17:12,2.1,,EIRE
518847,580124,20712,JUMBO BAG WOODLAND ANIMALS,10,12/1/2011 17:12,2.08,,EIRE
518848,580124,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24,12/1/2011 17:12,0.39,,EIRE
518849,580124,22153,ANGEL DECORATION STARS ON DRESS,48,12/1/2011 17:12,0.42,,EIRE
518850,580124,23212,HEART WREATH DECORATION WITH BELL,12,12/1/2011 17:12,1.25,,EIRE
518851,580124,23311,VINTAGE CHRISTMAS STOCKING ,6,12/1/2011 17:12,2.55,,EIRE
518852,580124,23312,VINTAGE CHRISTMAS GIFT SACK,8,12/1/2011 17:12,4.15,,EIRE
518853,580124,22834,HAND WARMER BABUSHKA DESIGN,24,12/1/2011 17:12,2.1,,EIRE
518854,580124,C2,CARRIAGE,1,12/1/2011 17:12,50.0,,EIRE
518887,580127,22043,CHRISTMAS CARD SCREEN PRINT ,24,12/1/2011 17:51,0.19,14911.0,EIRE
518888,580127,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,12/1/2011 17:51,0.85,14911.0,EIRE
518889,580127,23220,REINDEER HEART DECORATION GOLD,12,12/1/2011 17:51,0.83,14911.0,EIRE
518890,580127,23224,CHERUB HEART DECORATION GOLD,12,12/1/2011 17:51,0.83,14911.0,EIRE
518891,580127,23225,CHERUB HEART DECORATION SILVER ,12,12/1/2011 17:51,0.83,14911.0,EIRE
518892,580127,23221,REINDEER HEART DECORATION SILVER,12,12/1/2011 17:51,0.83,14911.0,EIRE
518893,580127,22574,HEART WOODEN CHRISTMAS DECORATION,12,12/1/2011 17:51,0.85,14911.0,EIRE
518894,580127,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,12/1/2011 17:51,0.85,14911.0,EIRE
518895,580127,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,12/1/2011 17:51,1.25,14911.0,EIRE
518896,580127,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,12/1/2011 17:51,0.85,14911.0,EIRE
518897,580127,21790,VINTAGE SNAP CARDS,24,12/1/2011 17:51,0.85,14911.0,EIRE
518898,580127,21705,BAG 500g SWIRLY MARBLES,12,12/1/2011 17:51,1.65,14911.0,EIRE
518899,580127,71053,WHITE MOROCCAN METAL LANTERN,4,12/1/2011 17:51,3.75,14911.0,EIRE
518900,580127,22312,OFFICE MUG WARMER POLKADOT,6,12/1/2011 17:51,2.95,14911.0,EIRE
518901,580127,22311,OFFICE MUG WARMER BLACK+SILVER ,6,12/1/2011 17:51,2.95,14911.0,EIRE
